explored  time (s)  solution           fval        gap (%)                                         
 1440107    445.68         2   1.700000e+01   5.882007e-03                                          
 1450107    448.83         2   1.700000e+01   5.882007e-03                                          
 1460107    451.96         2   1.700000e+01   5.882007e-03                                          
 1470107    455.08         2   1.700000e+01   5.882007e-03                                          
 1480107    458.19         2   1.700000e+01   5.882007e-03                                          
 1490107    461.32         2   1.700000e+01   5.882007e-03                                          
 1500107    464.41         2   1.700000e+01   5.882007e-03                                          
 1510107    467.47         2   1.700000e+01   5.882007e-03                                          
 1520107    470.50         2   1.700000e+01   5.882007e-03                                          
 1530107    473.49         2   1.700000e+01   5.882007e-03                                          
 1540107    476.44         2   1.700000e+01   5.882007e-03                                          
 1550107    479.37         2   1.700000e+01   5.882007e-03                                          
 1560107    482.26         2   1.700000e+01   5.882007e-03                                          
 1570107    485.08         2   1.700000e+01   5.882007e-03                                          
 1580107    488.17         2   1.700000e+01   5.882007e-03                                          
 1590107    491.65         2   1.700000e+01   5.882007e-03                                          
 1600107    494.88         2   1.700000e+01   5.882007e-03                                          
 1610107    498.40         2   1.700000e+01   5.882007e-03                                          
 1620107    501.54         2   1.700000e+01   5.882007e-03                                          
 1630107    504.66         2   1.700000e+01   5.882007e-03                                          
 1640107    507.77         2   1.700000e+01   5.882007e-03                                          
 1650107    510.90         2   1.700000e+01   5.882007e-03                                          
 1660107    513.99         2   1.700000e+01   5.882007e-03                                          
 1670107    517.11         2   1.700000e+01   5.882007e-03                                          
 1680107    520.15         2   1.700000e+01   5.882007e-03                                          
 1690107    523.24         2   1.700000e+01   5.882007e-03                                          
 1700107    526.27         2   1.700000e+01   5.882007e-03                                          
 1710107    529.28         2   1.700000e+01   5.882007e-03                                          
 1720107    532.27         2   1.700000e+01   5.882007e-03                                          
 1730107    535.22         2   1.700000e+01   5.882007e-03                                          
 1740107    538.12         2   1.700000e+01   5.882007e-03                                          
 1750107    540.99         2   1.700000e+01   5.882007e-03                                          
 1760107    543.82         2   1.700000e+01   5.882007e-03                                          
 1770107    547.15         2   1.700000e+01   5.882007e-03                                          
 1780107    550.42         2   1.700000e+01   5.882007e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 1790107    553.66         2   1.700000e+01   5.882007e-03                                          
 1800107    556.95         2   1.700000e+01   5.882007e-03                                          
 1810107    560.38         2   1.700000e+01   5.882007e-03                                          
 1820107    563.49         2   1.700000e+01   5.882007e-03                                          
 1830107    566.52         2   1.700000e+01   5.882007e-03                                          
 1840107    569.57         2   1.700000e+01   5.882007e-03                                          
 1850107    572.60         2   1.700000e+01   5.882007e-03                                          
 1860107    575.56         2   1.700000e+01   5.882007e-03                                          
 1870107    578.48         2   1.700000e+01   5.882007e-03                                          
 1880107    581.44         2   1.700000e+01   5.882007e-03                                          
 1890107    584.56         2   1.700000e+01   5.882007e-03                                          
 1900107    587.68         2   1.700000e+01   5.882007e-03                                          
 1910107    590.77         2   1.700000e+01   5.882007e-03                                          
 1920107    593.82         2   1.700000e+01   5.882007e-03                                          
 1930107    596.84         2   1.700000e+01   5.882007e-03                                          
 1940107    599.88         2   1.700000e+01   5.882007e-03                                          
 1950107    602.88         2   1.700000e+01   5.882007e-03                                          
 1960107    605.84         2   1.700000e+01   5.882007e-03                                          
 1970107    608.79         2   1.700000e+01   5.882007e-03                                          
 1980107    611.69         2   1.700000e+01   5.882007e-03                                          
 1990107    614.50         2   1.700000e+01   5.882007e-03                                          
 2000107    617.73         2   1.700000e+01   5.882007e-03                                          
 2010107    621.26         2   1.700000e+01   5.882007e-03                                          
 2020107    624.62         2   1.700000e+01   5.882007e-03                                          
 2030107    628.09         2   1.700000e+01   5.882007e-03                                          
 2040107    631.32         2   1.700000e+01   5.882007e-03                                          
 2050107    634.44         2   1.700000e+01   5.882007e-03                                          
 2060107    637.60         2   1.700000e+01   5.882007e-03                                          
 2070107    640.76         2   1.700000e+01   5.882007e-03                                          
 2080107    643.88         2   1.700000e+01   5.882007e-03                                          
 2090107    647.06         2   1.700000e+01   5.882007e-03                                          
 2100107    650.13         2   1.700000e+01   5.882007e-03                                          
 2110107    653.27         2   1.700000e+01   5.882007e-03                                          
 2120107    656.31         2   1.700000e+01   5.882007e-03                                          
 2130107    659.38         2   1.700000e+01   5.882007e-03                                          
 2140107    662.39         2   1.700000e+01   5.882007e-03                                          
 2150107    665.39         2   1.700000e+01   5.882007e-03                                          
 2160107    668.32         2   1.700000e+01   5.882007e-03                                          
 2170107    671.19         2   1.700000e+01   5.882007e-03                                          
 2180107    674.17         2   1.700000e+01   5.882007e-03                                          
 2190107    677.57         2   1.700000e+01   5.882007e-03                                          
 2200107    680.82         2   1.700000e+01   5.882007e-03                                          
 2210107    684.12         2   1.700000e+01   5.882007e-03                                          
 2220107    687.57         2   1.700000e+01   5.882007e-03                                          
 2230107    690.74         2   1.700000e+01   5.882007e-03                                          
 2240107    693.84         2   1.700000e+01   5.882007e-03                                          
 2250107    696.93         2   1.700000e+01   5.882007e-03                                          
 2260107    699.99         2   1.700000e+01   5.882007e-03                                          
 2270107    703.06         2   1.700000e+01   5.882007e-03                                          
 2280107    706.09         2   1.700000e+01   5.882007e-03                                          
 2290107    709.07         2   1.700000e+01   5.882007e-03                                          
 2300107    712.02         2   1.700000e+01   5.882007e-03                                          
 2310107    714.89         2   1.700000e+01   5.882007e-03                                          
 2320107    717.96         2   1.700000e+01   5.882007e-03                                          
 2330107    721.16         2   1.700000e+01   5.882007e-03                                          
 2340107    724.29         2   1.700000e+01   5.882007e-03                                          
 2350107    727.49         2   1.700000e+01   5.882007e-03                                          
 2360107    730.58         2   1.700000e+01   5.882007e-03                                          
 2370107    733.70         2   1.700000e+01   5.882007e-03                                          
 2380107    736.84         2   1.700000e+01   5.882007e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 2390107    739.91         2   1.700000e+01   5.882007e-03                                          
 2400107    743.02         2   1.700000e+01   5.882007e-03                                          
 2410107    746.06         2   1.700000e+01   5.882007e-03                                          
 2420107    749.10         2   1.700000e+01   5.882007e-03                                          
 2430107    752.19         2   1.700000e+01   5.882007e-03                                          
 2440107    755.17         2   1.700000e+01   5.882007e-03                                          
 2450107    758.15         2   1.700000e+01   5.882007e-03                                          
 2460107    761.10         2   1.700000e+01   5.882007e-03                                          
 2470107    764.03         2   1.700000e+01   5.882007e-03                                          
 2480107    766.90         2   1.700000e+01   5.882007e-03                                          
 2490107    769.72         2   1.700000e+01   5.882007e-03                                          
 2500107    773.08         2   1.700000e+01   5.882007e-03                                          
 2510107    776.57         2   1.700000e+01   5.882007e-03                                          
 2520107    780.36         2   1.700000e+01   5.882007e-03                                          
 2530107    783.56         2   1.700000e+01   5.882007e-03                                          
 2540107    786.79         2   1.700000e+01   5.882007e-03                                          
 2550107    789.97         2   1.700000e+01   5.882007e-03                                          
 2560107    793.20         2   1.700000e+01   5.882007e-03                                          
 2570107    796.39         2   1.700000e+01   5.882007e-03                                          
 2580107    799.90         2   1.700000e+01   5.882007e-03                                          
 2590107    803.00         2   1.700000e+01   5.882007e-03                                          
 2600107    806.06         2   1.700000e+01   5.882007e-03                                          
 2610107    809.04         2   1.700000e+01   5.882007e-03                                          
 2620107    812.00         2   1.700000e+01   5.882007e-03                                          
 2630107    814.89         2   1.700000e+01   5.882007e-03                                          
 2640107    817.96         2   1.700000e+01   5.882007e-03                                          
 2650107    821.00         2   1.700000e+01   5.882007e-03                                          
 2660107    824.03         2   1.700000e+01   5.882007e-03                                          
 2670107    827.01         2   1.700000e+01   5.882007e-03                                          
 2680107    829.96         2   1.700000e+01   5.882007e-03                                          
 2690107    832.89         2   1.700000e+01   5.882007e-03                                          
 2700107    835.81         2   1.700000e+01   5.882007e-03                                          
 2710107    839.10         2   1.700000e+01   5.882007e-03                                          
 2720107    842.31         2   1.700000e+01   5.882007e-03                                          
 2730107    845.57         2   1.700000e+01   5.882007e-03                                          
 2740107    848.83         2   1.700000e+01   5.882007e-03                                          
 2750107    852.27         2   1.700000e+01   5.882007e-03                                          
 2760107    855.35         2   1.700000e+01   5.882007e-03                                          
 2770107    858.44         2   1.700000e+01   5.882007e-03                                          
 2780107    861.53         2   1.700000e+01   5.882007e-03                                          
 2790107    864.59         2   1.700000e+01   5.882007e-03                                          
 2800107    867.62         2   1.700000e+01   5.882007e-03                                          
 2810107    870.60         2   1.700000e+01   5.882007e-03                                          
 2820107    873.51         2   1.700000e+01   5.882007e-03                                          
 2830107    876.52         2   1.700000e+01   5.882007e-03                                          
 2840107    879.63         2   1.700000e+01   5.882007e-03                                          
 2850107    882.73         2   1.700000e+01   5.882007e-03                                          
 2860107    885.87         2   1.700000e+01   5.882007e-03                                          
 2870107    888.93         2   1.700000e+01   5.882007e-03                                          
 2880107    892.00         2   1.700000e+01   5.882007e-03                                          
 2890107    895.06         2   1.700000e+01   5.882007e-03                                          
 2900107    898.08         2   1.700000e+01   5.882007e-03                                          
 2910107    901.11         2   1.700000e+01   5.882007e-03                                          
 2920107    904.09         2   1.700000e+01   5.882007e-03                                          
 2930107    907.08         2   1.700000e+01   5.882007e-03                                          
 2940107    910.05         2   1.700000e+01   5.882007e-03                                          
 2950107    912.93         2   1.700000e+01   5.882007e-03                                          
 2960107    915.77         2   1.700000e+01   5.882007e-03                                          
 2970107    919.10         2   1.700000e+01   5.882007e-03                                          
 2980107    922.57         2   1.700000e+01   5.882007e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 2990107    926.27         2   1.700000e+01   5.882007e-03                                          
 3000107    929.44         2   1.700000e+01   5.882007e-03                                          
 3010107    932.64         2   1.700000e+01   5.882007e-03                                          
 3020107    935.79         2   1.700000e+01   5.882007e-03                                          
 3030107    938.97         2   1.700000e+01   5.882007e-03                                          
 3040107    942.14         2   1.700000e+01   5.882007e-03                                          
 3050107    945.29         2   1.700000e+01   5.882007e-03                                          
 3060107    948.49         2   1.700000e+01   5.882007e-03                                          
 3070107    951.62         2   1.700000e+01   5.882007e-03                                          
 3080107    954.74         2   1.700000e+01   5.882007e-03                                          
 3090107    957.86         2   1.700000e+01   5.882007e-03                                          
 3100107    960.93         2   1.700000e+01   5.882007e-03                                          
 3110107    964.01         2   1.700000e+01   5.882007e-03                                          
 3120107    967.03         2   1.700000e+01   5.882007e-03                                          
 3130107    970.08         2   1.700000e+01   5.882007e-03                                          
 3140107    973.02         2   1.700000e+01   5.882007e-03                                          
 3150107    975.94         2   1.700000e+01   5.882007e-03                                          
 3160107    978.77         2   1.700000e+01   5.882007e-03                                          
 3170107    981.93         2   1.700000e+01   5.882007e-03                                          
 3180107    985.40         2   1.700000e+01   5.882007e-03                                          
 3190107    988.66         2   1.700000e+01   5.882007e-03                                          
 3200107    992.23         2   1.700000e+01   5.882007e-03                                          
 3210107    995.38         2   1.700000e+01   5.882007e-03                                          
 3220107    998.52         2   1.700000e+01   5.882007e-03                                          
 3230107   1001.68         2   1.700000e+01   5.882007e-03                                          
 3240107   1004.80         2   1.700000e+01   5.882007e-03                                          
 3250107   1007.88         2   1.700000e+01   5.882007e-03                                          
 3260107   1010.93         2   1.700000e+01   5.882007e-03                                          
 3270107   1013.94         2   1.700000e+01   5.882007e-03                                          
 3280107   1016.94         2   1.700000e+01   5.882007e-03                                          
 3290107   1019.89         2   1.700000e+01   5.882007e-03                                          
 3300107   1022.77         2   1.700000e+01   5.882007e-03                                          
 3310107   1025.61         2   1.700000e+01   5.882007e-03                                          
 3320107   1028.72         2   1.700000e+01   5.882007e-03                                          
 3330107   1031.95         2   1.700000e+01   5.882007e-03                                          
 3340107   1035.06         2   1.700000e+01   5.882007e-03                                          
 3350107   1038.26         2   1.700000e+01   5.882007e-03                                          
 3360107   1041.36         2   1.700000e+01   5.882007e-03                                          
 3370107   1044.50         2   1.700000e+01   5.882007e-03                                          
 3380107   1047.65         2   1.700000e+01   5.882007e-03                                          
 3390107   1050.71         2   1.700000e+01   5.882007e-03                                          
 3400107   1053.81         2   1.700000e+01   5.882007e-03                                          
 3410107   1056.90         2   1.700000e+01   5.882007e-03                                          
 3420107   1059.99         2   1.700000e+01   5.882007e-03                                          
 3430107   1063.06         2   1.700000e+01   5.882007e-03                                          
 3440107   1066.10         2   1.700000e+01   5.882007e-03                                          
 3450107   1069.14         2   1.700000e+01   5.882007e-03                                          
 3460107   1072.15         2   1.700000e+01   5.882007e-03                                          
 3470107   1075.15         2   1.700000e+01   5.882007e-03                                          
 3480107   1078.11         2   1.700000e+01   5.882007e-03                                          
 3490107   1081.06         2   1.700000e+01   5.882007e-03                                          
 3500107   1083.98         2   1.700000e+01   5.882007e-03                                          
 3510107   1086.87         2   1.700000e+01   5.882007e-03                                          
 3520107   1089.72         2   1.700000e+01   5.882007e-03                                          
 3530107   1092.51         2   1.700000e+01   5.882007e-03                                          
 3540107   1096.02         2   1.700000e+01   5.882007e-03                                          
 3550107   1099.41         2   1.700000e+01   5.882007e-03                                          
 3560107   1103.11         2   1.700000e+01   5.882007e-03                                          
 3570107   1106.27         2   1.700000e+01   5.882007e-03                                          
 3580107   1109.44         2   1.700000e+01   5.882007e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 3590107   1112.61         2   1.700000e+01   5.882007e-03                                          
 3600107   1115.80         2   1.700000e+01   5.882007e-03                                          
 3610107   1118.94         2   1.700000e+01   5.882007e-03                                          
 3620107   1122.11         2   1.700000e+01   5.882007e-03                                          
 3630107   1125.58         2   1.700000e+01   5.882007e-03                                          
 3640107   1128.61         2   1.700000e+01   5.882007e-03                                          
 3650107   1131.58         2   1.700000e+01   5.882007e-03                                          
 3660107   1134.49         2   1.700000e+01   5.882007e-03                                          
 3670107   1137.32         2   1.700000e+01   5.882007e-03                                          
 3680107   1140.30         2   1.700000e+01   5.882007e-03                                          
 3690107   1143.24         2   1.700000e+01   5.882007e-03                                          
 3700107   1146.19         2   1.700000e+01   5.882007e-03                                          
 3710107   1149.06         2   1.700000e+01   5.882007e-03                                          
 3720107   1151.90         2   1.700000e+01   5.882007e-03                                          
 3730107   1155.07         2   1.700000e+01   5.882007e-03                                          
 3740107   1158.22         2   1.700000e+01   5.882007e-03                                          
 3750107   1161.36         2   1.700000e+01   5.882007e-03                                          
 3760107   1164.52         2   1.700000e+01   5.882007e-03                                          
 3770107   1167.63         2   1.700000e+01   5.882007e-03                                          
 3780107   1170.78         2   1.700000e+01   5.882007e-03                                          
 3790107   1174.08         2   1.700000e+01   5.882007e-03                                          
 3800107   1177.11         2   1.700000e+01   5.882007e-03                                          
 3810107   1180.09         2   1.700000e+01   5.882007e-03                                          
 3820107   1183.07         2   1.700000e+01   5.882007e-03                                          
 3830107   1185.97         2   1.700000e+01   5.882007e-03                                          
 3840107   1188.77         2   1.700000e+01   5.882007e-03                                          
 3850107   1191.87         2   1.700000e+01   5.882007e-03                                          
 3860107   1194.85         2   1.700000e+01   5.882007e-03                                          
 3870107   1197.86         2   1.700000e+01   5.882007e-03                                          
 3880107   1200.81         2   1.700000e+01   5.882007e-03                                          
 3890107   1203.76         2   1.700000e+01   5.882007e-03                                          
 3900107   1206.66         2   1.700000e+01   5.882007e-03                                          
 3910107   1209.51         2   1.700000e+01   5.882007e-03                                          
 3920107   1212.35         2   1.700000e+01   5.882007e-03                                          
 3930107   1215.46         2   1.700000e+01   5.882007e-03                                          
 3940107   1218.84         2   1.700000e+01   5.882007e-03                                          
 3950107   1222.12         2   1.700000e+01   5.882007e-03                                          
 3960107   1225.58         2   1.700000e+01   5.882007e-03                                          
 3970107   1228.73         2   1.700000e+01   5.882007e-03                                          
 3980107   1231.87         2   1.700000e+01   5.882007e-03                                          
 3990107   1235.00         2   1.700000e+01   5.882007e-03                                          
 4000107   1238.15         2   1.700000e+01   5.882007e-03                                          
 4010107   1241.24         2   1.700000e+01   5.882007e-03                                          
 4020107   1244.36         2   1.700000e+01   5.882007e-03                                          
 4030107   1247.40         2   1.700000e+01   5.882007e-03                                          
 4040107   1250.45         2   1.700000e+01   5.882007e-03                                          
 4050107   1253.46         2   1.700000e+01   5.882007e-03                                          
 4060107   1256.42         2   1.700000e+01   5.882007e-03                                          
 4070107   1259.36         2   1.700000e+01   5.882007e-03                                          
 4080107   1262.26         2   1.700000e+01   5.882007e-03                                          
 4090107   1265.10         2   1.700000e+01   5.882007e-03                                          
 4100107   1267.98         2   1.700000e+01   5.882007e-03                                          
 4110107   1271.23         2   1.700000e+01   5.882007e-03                                          
 4120107   1274.41         2   1.700000e+01   5.882007e-03                                          
 4130107   1277.62         2   1.700000e+01   5.882007e-03                                          
 4140107   1281.12         2   1.700000e+01   5.882007e-03                                          
 4150107   1284.21         2   1.700000e+01   5.882007e-03                                          
 4160107   1287.26         2   1.700000e+01   5.882007e-03                                          
 4170107   1290.32         2   1.700000e+01   5.882007e-03                                          
 4180107   1293.30         2   1.700000e+01   5.882007e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 4190107   1296.27         2   1.700000e+01   5.882007e-03                                          
 4200107   1299.21         2   1.700000e+01   5.882007e-03                                          
 4210107   1302.12         2   1.700000e+01   5.882007e-03                                          
 4220107   1305.00         2   1.700000e+01   5.882007e-03                                          
 4230107   1308.09         2   1.700000e+01   5.882007e-03                                          
 4240107   1311.15         2   1.700000e+01   5.882007e-03                                          
 4250107   1314.19         2   1.700000e+01   5.882007e-03                                          
 4260107   1317.25         2   1.700000e+01   5.882007e-03                                          
 4270107   1320.29         2   1.700000e+01   5.882007e-03                                          
 4280107   1323.32         2   1.700000e+01   5.882007e-03                                          
 4290107   1326.33         2   1.700000e+01   5.882007e-03                                          
 4300107   1329.32         2   1.700000e+01   5.882007e-03                                          
 4310107   1332.33         2   1.700000e+01   5.882007e-03                                          
 4320107   1335.28         2   1.700000e+01   5.882007e-03                                          
 4330107   1338.15         2   1.700000e+01   5.882007e-03                                          
 4340107   1340.97         2   1.700000e+01   5.882007e-03                                          
 4350107   1344.39         2   1.700000e+01   5.882007e-03                                          
 4360107   1347.64         2   1.700000e+01   5.882007e-03                                          
 4370107   1351.13         2   1.700000e+01   5.882007e-03                                          
 4380107   1354.58         2   1.700000e+01   5.882007e-03                                          
 4390107   1357.73         2   1.700000e+01   5.882007e-03                                          
 4400107   1360.86         2   1.700000e+01   5.882007e-03                                          
 4410107   1364.05         2   1.700000e+01   5.882007e-03                                          
 4420107   1367.17         2   1.700000e+01   5.882007e-03                                          
 4430107   1370.32         2   1.700000e+01   5.882007e-03                                          
 4440107   1373.45         2   1.700000e+01   5.882007e-03                                          
 4450107   1376.56         2   1.700000e+01   5.882007e-03                                          
 4460107   1379.68         2   1.700000e+01   5.882007e-03                                          
 4470107   1382.72         2   1.700000e+01   5.882007e-03                                          
 4480107   1385.76         2   1.700000e+01   5.882007e-03                                          
 4490107   1388.77         2   1.700000e+01   5.882007e-03                                          
 4500107   1391.75         2   1.700000e+01   5.882007e-03                                          
 4510107   1394.69         2   1.700000e+01   5.882007e-03                                          
 4520107   1397.56         2   1.700000e+01   5.882007e-03                                          
 4530107   1400.44         2   1.700000e+01   5.882007e-03                                          
 4540107   1403.70         2   1.700000e+01   5.882007e-03                                          
 4550107   1406.95         2   1.700000e+01   5.882007e-03                                          
 4560107   1410.16         2   1.700000e+01   5.882007e-03                                          
 4570107   1413.70         2   1.700000e+01   5.882007e-03                                          
 4580107   1416.81         2   1.700000e+01   5.882007e-03                                          
 4590107   1419.89         2   1.700000e+01   5.882007e-03                                          
 4600107   1423.00         2   1.700000e+01   5.882007e-03                                          
 4610107   1426.04         2   1.700000e+01   5.882007e-03                                          
 4620107   1429.07         2   1.700000e+01   5.882007e-03                                          
 4630107   1432.05         2   1.700000e+01   5.882007e-03                                          
 4640107   1435.00         2   1.700000e+01   5.882007e-03                                          
 4650107   1437.85         2   1.700000e+01   5.882007e-03                                          
 4660107   1440.80         2   1.700000e+01   5.882007e-03                                          
 4670107   1443.92         2   1.700000e+01   5.882007e-03                                          
 4680107   1447.05         2   1.700000e+01   5.882007e-03                                          
 4690107   1450.17         2   1.700000e+01   5.882007e-03                                          
 4700107   1453.25         2   1.700000e+01   5.882007e-03                                          
 4710107   1456.34         2   1.700000e+01   5.882007e-03                                          
 4720107   1459.36         2   1.700000e+01   5.882007e-03                                          
 4730107   1462.42         2   1.700000e+01   5.882007e-03                                          
 4740107   1465.45         2   1.700000e+01   5.882007e-03                                          
 4750107   1468.43         2   1.700000e+01   5.882007e-03                                          
 4760107   1471.36         2   1.700000e+01   5.882007e-03                                          
 4770107   1474.23         2   1.700000e+01   5.882007e-03                                          
 4780107   1477.27         2   1.700000e+01   5.882007e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 4790107   1480.64         2   1.700000e+01   5.882007e-03                                          
 4800107   1483.98         2   1.700000e+01   5.882007e-03                                          
 4810107   1487.33         2   1.700000e+01   5.882007e-03                                          
 4820107   1490.83         2   1.700000e+01   5.882007e-03                                          
 4830107   1493.90         2   1.700000e+01   5.882007e-03                                          
 4840107   1496.99         2   1.700000e+01   5.882007e-03                                          
 4850107   1500.06         2   1.700000e+01   5.882007e-03                                          
 4860107   1503.14         2   1.700000e+01   5.882007e-03                                          
 4870107   1506.21         2   1.700000e+01   5.882007e-03                                          
 4880107   1509.22         2   1.700000e+01   5.882007e-03                                          
 4890107   1512.25         2   1.700000e+01   5.882007e-03                                          
 4900107   1515.21         2   1.700000e+01   5.882007e-03                                          
 4910107   1518.16         2   1.700000e+01   5.882007e-03                                          
 4920107   1521.06         2   1.700000e+01   5.882007e-03                                          
 4930107   1523.89         2   1.700000e+01   5.882007e-03                                          
 4940107   1526.76         2   1.700000e+01   5.882007e-03                                          
 4950107   1529.98         2   1.700000e+01   5.882007e-03                                          
 4960107   1533.22         2   1.700000e+01   5.882007e-03                                          
 4970107   1536.38         2   1.700000e+01   5.882007e-03                                          
 4980107   1539.60         2   1.700000e+01   5.882007e-03                                          
 4990107   1543.00         2   1.700000e+01   5.882007e-03                                          
 5000107   1546.09         2   1.700000e+01   5.882007e-03                                          
 5010107   1549.11         2   1.700000e+01   5.882007e-03                                          
 5020107   1552.09         2   1.700000e+01   5.882007e-03                                          
 5030107   1555.07         2   1.700000e+01   5.882007e-03                                          
 5040107   1557.97         2   1.700000e+01   5.882007e-03                                          
 5050107   1560.80         2   1.700000e+01   5.882007e-03                                          
 5060107   1563.82         2   1.700000e+01   5.882007e-03                                          
 5070107   1566.87         2   1.700000e+01   5.882007e-03                                          
 5080107   1569.89         2   1.700000e+01   5.882007e-03                                          
 5090107   1572.93         2   1.700000e+01   5.882007e-03                                          
 5100107   1575.98         2   1.700000e+01   5.882007e-03                                          
 5110107   1578.97         2   1.700000e+01   5.882007e-03                                          
 5120107   1581.95         2   1.700000e+01   5.882007e-03                                          
 5130107   1584.88         2   1.700000e+01   5.882007e-03                                          
 5140107   1587.74         2   1.700000e+01   5.882007e-03                                          
 5150107   1590.81         2   1.700000e+01   5.882007e-03                                          
 5160107   1594.06         2   1.700000e+01   5.882007e-03                                          
 5170107   1597.36         2   1.700000e+01   5.882007e-03                                          
 5180107   1600.53         2   1.700000e+01   5.882007e-03                                          
 5190107   1604.06         2   1.700000e+01   5.882007e-03                                          
 5200107   1607.13         2   1.700000e+01   5.882007e-03                                          
 5210107   1610.25         2   1.700000e+01   5.882007e-03                                          
 5220107   1613.29         2   1.700000e+01   5.882007e-03                                          
 5230107   1616.36         2   1.700000e+01   5.882007e-03                                          
 5240107   1619.34         2   1.700000e+01   5.882007e-03                                          
 5250107   1622.34         2   1.700000e+01   5.882007e-03                                          
 5260107   1625.30         2   1.700000e+01   5.882007e-03                                          
 5270107   1628.22         2   1.700000e+01   5.882007e-03                                          
 5280107   1631.06         2   1.700000e+01   5.882007e-03                                          
 5290107   1633.95         2   1.700000e+01   5.882007e-03                                          
 5300107   1637.05         2   1.700000e+01   5.882007e-03                                          
 5310107   1640.15         2   1.700000e+01   5.882007e-03                                          
 5320107   1643.27         2   1.700000e+01   5.882007e-03                                          
 5330107   1646.32         2   1.700000e+01   5.882007e-03                                          
 5340107   1649.39         2   1.700000e+01   5.882007e-03                                          
 5350107   1652.49         2   1.700000e+01   5.882007e-03                                          
 5360107   1655.55         2   1.700000e+01   5.882007e-03                                          
 5370107   1658.64         2   1.700000e+01   5.882007e-03                                          
 5380107   1661.71         2   1.700000e+01   5.882007e-03                                          
   nodes     total   num int        integer       relative                                          
explored  time (s)  solution           fval        gap (%)                                         
 5390107   1664.79         2   1.700000e+01   5.882007e-03                                          
 5400107   1667.86         2   1.700000e+01   5.882007e-03                                          
 5410107   1670.86         2   1.700000e+01   5.882007e-03                                          
 5420107   1673.87         2   1.700000e+01   5.882007e-03                                          
 5430107   1676.81         2   1.700000e+01   5.882007e-03                                          
 5440107   1679.73         2   1.700000e+01   5.882007e-03                                          
 5450107   1682.59         2   1.700000e+01   5.882007e-03                                          
 5460107   1685.33         2   1.700000e+01   5.882007e-03                                          
 5470107   1688.50         2   1.700000e+01   5.882007e-03                                          
 5480107   1691.74         2   1.700000e+01   5.882007e-03                                          
 5490107   1694.93         2   1.700000e+01   5.882007e-03                                          
 5500107   1698.12         2   1.700000e+01   5.882007e-03                                          
 5510107   1701.32         2   1.700000e+01   5.882007e-03                                          
 5520107   1704.74         2   1.700000e+01   5.882007e-03                                          
 5530107   1707.81         2   1.700000e+01   5.882007e-03                                          
 5540107   1710.82         2   1.700000e+01   5.882007e-03                                          
 5550107   1713.79         2   1.700000e+01   5.882007e-03                                          
 5560107   1716.69         2   1.700000e+01   5.882007e-03                                          
 5570107   1719.59         2   1.700000e+01   5.882007e-03                                          
 5580107   1722.38         2   1.700000e+01   5.882007e-03                                          
 5590107   1725.28         2   1.700000e+01   5.882007e-03                                          
 5600107   1728.34         2   1.700000e+01   5.882007e-03                                          
 5610107   1731.34         2   1.700000e+01   5.882007e-03                                          
 5620107   1734.36         2   1.700000e+01   5.882007e-03                                          
 5630107   1737.34         2   1.700000e+01   5.882007e-03                                          
 5640107   1740.31         2   1.700000e+01   5.882007e-03                                          
 5650107   1743.41         2   1.700000e+01   5.882007e-03                                          
 5660107   1746.28         2   1.700000e+01   5.882007e-03                                          
 5670107   1749.15         2   1.700000e+01   5.882007e-03                                          
 5680107   1752.05         2   1.700000e+01   5.882007e-03                                          
 5690107   1755.11         2   1.700000e+01   5.882007e-03                                          
 5700107   1758.09         2   1.700000e+01   5.882007e-03                                          
 5710107   1761.12         2   1.700000e+01   5.882007e-03                                          
 5720107   1764.13         2   1.700000e+01   5.882007e-03                                          
 5730107   1767.05         2   1.700000e+01   5.882007e-03                                          
 5740107   1769.98         2   1.700000e+01   5.882007e-03                                          
 5750107   1772.86         2   1.700000e+01   5.882007e-03                                          
